lind	locus	pvalue	qvalue	outlier	PC
583	L857	NA	NA	0	0
584	L858	1.64383371059639e-16	1.80437489294522e-15	1	2
585	L859	0.018138597192071	0.084633798283949	0	0
586	L860	9.64840391769265e-08	7.30185829589841e-07	1	2
587	L861	8.25902559571389e-17	9.19633635060074e-16	1	2
588	L862	NA	NA	0	0
589	L863	8.02605622275709e-07	5.81328690815453e-06	1	2
590	L864	0.593273715067494	0.999724242884966	0	0
591	L865	0.677368835708586	0.999724242884966	0	0
592	L866	0.0673368595223152	0.266161344645075	0	0
593	L868	NA	NA	0	0
594	L869	NA	NA	0	0
595	L870	0.534074790460956	0.999724242884966	0	0
596	L871	0.53228854208736	0.999724242884966	0	0
597	L872	0.453896749421547	0.973091908445256	0	0
598	L873	3.43129961563662e-29	6.96521753753527e-28	1	2
599	L874	0.515632253503024	0.999724242884966	0	0
600	L875	0.9447770734281	0.999724242884966	0	0
601	L876	0.958489265145717	0.999724242884966	0	0
602	L877	0.625748711875025	0.999724242884966	0	0
603	L879	0.688952566982478	0.999724242884966	0	0
604	L880	0.518567665553874	0.999724242884966	0	0
605	L881	0.527720762037363	0.999724242884966	0	0
606	L882	0.0196260651697414	0.0907698984267838	0	0
607	L883	0.592281160619898	0.999724242884966	0	0
608	L884	0.963309732974709	0.999724242884966	0	0
609	L885	0.688321427497841	0.999724242884966	0	0
610	L886	0.36464891703915	0.884177596299832	0	0
611	L888	0.000116161412425711	0.000743433039524551	1	2
612	L889	0.268978038616973	0.74405196195312	0	0
613	L890	1.95569016879576e-18	2.32515035052994e-17	1	2
614	L891	0.613563055972829	0.999724242884966	0	0
615	L892	0.00831937879116804	0.0416952771489287	1	1
616	L893	NA	NA	0	0
617	L895	0.665163093529357	0.999724242884966	0	0
618	L896	0.138617793340353	0.472826174759148	0	0
619	L897	0.750593226784018	0.999724242884966	0	0
620	L898	0.690336477165177	0.999724242884966	0	0
621	L899	NA	NA	0	0
622	L900	0.164834678531878	0.53535838769531	0	0
623	L901	0.692972048668866	0.999724242884966	0	0
624	L902	0.393791719880767	0.916736994191882	0	0
625	L903	NA	NA	0	0
626	L904	0.471161683913698	0.985958381367426	0	0
627	L905	0.112566511019263	0.40378936735564	0	0
628	L906	3.61523537951756e-86	7.09811637903923e-84	1	2
629	L907	3.50337098803464e-12	3.17716984802139e-11	1	2
630	L908	0.966760082020053	0.999724242884966	0	0
631	L909	0.0167763955661353	0.07905265067313	0	0
632	L910	3.77616847802163e-09	3.01954456852755e-08	1	2
633	L911	NA	NA	0	0
634	L912	0.343282814531058	0.856481494962372	0	0
635	L913	0.664272874008515	0.999724242884966	0	0
636	L914	0.675167033093572	0.999724242884966	0	0
637	L915	0.677670495203435	0.999724242884966	0	0
638	L916	0.731962673559087	0.999724242884966	0	0
639	L917	0.88216469862938	0.999724242884966	0	0
640	L919	0.497207708557602	0.999041816150232	0	0
641	L920	0.266419331852099	0.739741500521264	0	0
642	L921	0.00400522257290625	0.0209150255227104	1	2
643	L922	0.946511282597413	0.999724242884966	0	0
644	L923	0.124284617819954	0.436453015206047	0	0
645	L924	NA	NA	0	0
646	L925	0.0404721244310905	0.170688498276112	0	0
647	L926	2.68092717887938e-15	2.77284468215524e-14	1	2
648	L927	3.31807571531621e-29	6.73932012031962e-28	1	2
649	L929	0.334427501945405	0.844420535637644	0	0
650	L931	NA	NA	0	0
651	L932	0.0955601561387711	0.354343421482562	0	0
652	L933	0.0397573304723403	0.168185848883113	0	0
653	L934	0.611493378050419	0.999724242884966	0	0
654	L935	0.358281022234556	0.875989416391958	0	0
655	L936	2.74586270784151e-07	2.03463157404921e-06	1	2
656	L937	0.103025698754271	0.376363826669654	0	0
657	L938	NA	NA	0	0
658	L939	0.379122853909527	0.900585158968598	0	0
659	L940	0.57906211233721	0.999724242884966	0	0
660	L941	0.955266421268047	0.999724242884966	0	0
661	L943	9.69918775980265e-84	1.53911494533635e-81	1	2
662	L944	0.746057452470341	0.999724242884966	0	0
663	L945	0.536102063501866	0.999724242884966	0	0
664	L946	NA	NA	0	0
665	L947	NA	NA	0	0
666	L949	0.887691513899915	0.999724242884966	0	0
667	L950	0.137681138545053	0.470564017183093	0	0
668	L951	0.570491587240446	0.999724242884966	0	0
669	L952	0.537614566573924	0.999724242884966	0	0
670	L955	0.00157093044895332	0.00864223127465975	1	1
671	L956	NA	NA	0	0
672	L957	0.443148835880605	0.964267005480107	0	0
673	L958	2.22166716888755e-14	2.20277824402797e-13	1	2
674	L959	0.458265128151287	0.977452263764409	0	0
675	L960	0.963433712123248	0.999724242884966	0	0
676	L961	0.962040706045525	0.999724242884966	0	0
677	L962	0.345893158161903	0.859202175735015	0	0
678	L963	0.3837839492924	0.90711146064133	0	0
679	L964	0.565025392119491	0.999724242884966	0	0
680	L965	0.935578331470451	0.999724242884966	0	0
681	L966	0.344046096651624	0.857270659956511	0	0
682	L967	6.59264262243542e-05	0.000430168074380164	1	2
683	L968	0.296292633255622	0.787695960136122	0	0
684	L969	2.34828361103572e-29	4.80044423827726e-28	1	2
685	L970	NA	NA	0	0
686	L971	0.296725264865304	0.788423916553181	0	0
687	L972	0.00406627620374146	0.0212083491869163	1	2
688	L973	NA	NA	0	0
689	L974	0.378956540570734	0.900443941074694	0	0
690	L975	0.668001074052816	0.999724242884966	0	0
691	L976	0.593357642403519	0.999724242884966	0	0
692	L977	1.48681303152822e-23	2.43955271348766e-22	1	2
693	L978	NA	NA	0	0
694	L979	NA	NA	0	0
695	L980	0.0195895626636371	0.0906131347912575	0	0
696	L981	0.357046013280174	0.874115044277041	0	0
697	L982	0.241535485662872	0.695280316129523	0	0
698	L983	NA	NA	0	0
699	L984	0.0730476024275744	0.285166286178731	0	0
700	L985	0.481546609635558	0.992667950532023	0	0
701	L986	0.00300262566266276	0.0159284455852322	1	1
702	L987	5.77210436313396e-91	1.67160142356359e-88	1	2
703	L988	0.70930934303462	0.999724242884966	0	0
704	L989	NA	NA	0	0
705	L990	0.787049106814674	0.999724242884966	0	0
706	L991	0.000776248820577524	0.00443614520847067	1	2
707	L992	2.05667262718372e-76	2.04209963256825e-74	1	2
708	L993	0.725798984428613	0.999724242884966	0	0
709	L995	0.362174258371513	0.880670655394973	0	0
710	L996	0.654487533512296	0.999724242884966	0	0
711	L997	NA	NA	0	0
712	L998	0.628423303369539	0.999724242884966	0	0
713	L999	0.0213692021680024	0.0977263473802369	0	0
714	L1000	0.928617772188797	0.999724242884966	0	0
715	L1001	0.576466435045887	0.999724242884966	0	0
716	L1002	0.405220093384421	0.926434409584836	0	0
717	L1003	0.148596905720379	0.4984113181734	0	0
718	L1004	0.129525808886322	0.449364171949431	0	0
719	L1005	NA	NA	0	0
720	L1006	NA	NA	0	0
721	L1007	4.41017574744271e-28	8.5765208491958e-27	1	2
722	L1008	0.586188816363253	0.999724242884966	0	0
723	L1009	1.00481373232652e-87	2.34816039293534e-85	1	2
724	L1010	NA	NA	0	0
725	L1011	1.40672643601398e-31	3.09997191530488e-30	1	2
726	L1012	NA	NA	0	0
727	L1013	3.07963148268181e-31	6.70992810571525e-30	1	2
728	L1015	0.539330225128154	0.999724242884966	0	0
729	L1016	NA	NA	0	0
730	L1018	NA	NA	0	0
731	L1020	2.60608276550473e-19	3.23105916042884e-18	1	2
732	L1021	0.551030303588123	0.999724242884966	0	0
733	L1022	0.8561820266749	0.999724242884966	0	0
734	L1023	0.0175024950051068	0.0820292254103132	0	0
735	L1024	4.32607962158633e-93	1.59936084052519e-90	1	2
736	L1025	NA	NA	0	0
737	L1027	0.918526890564586	0.999724242884966	0	0
738	L1028	0.219086565779683	0.652416138301247	0	0
739	L1029	0.918379604669023	0.999724242884966	0	0
740	L1030	NA	NA	0	0
741	L1031	NA	NA	0	0
742	L1032	NA	NA	0	0
743	L1034	0.943247026168178	0.999724242884966	0	0
744	L1035	0.125764933645303	0.439563811127583	0	0
745	L1036	2.71916472119999e-05	0.000181654003058712	1	2
746	L1037	0.0943186769770194	0.350561714976747	0	0
747	L1038	4.44082088671199e-26	8.06308293913349e-25	1	2
748	L1039	NA	NA	0	0
749	L1041	0.994570323160171	0.999724242884966	0	0
750	L1042	NA	NA	0	0
751	L1043	2.48798219684464e-20	3.27261004181471e-19	1	2
752	L1044	0.122907928919304	0.432667782192429	0	0
753	L1045	9.35766490393358e-56	4.20151900182816e-54	1	2
754	L1046	0.963840556075728	0.999724242884966	0	0
755	L1047	0.856850649039817	0.999724242884966	0	0
756	L1048	0.75454949979017	0.999724242884966	0	0
757	L1049	3.62889769801163e-12	3.28843423210691e-11	1	2
758	L1050	0.980315616391448	0.999724242884966	0	0
759	L1051	0.949305796540289	0.999724242884966	0	0
760	L1052	0.747651955127763	0.999724242884966	0	0
761	L1053	4.32835943937188e-23	6.93495376842101e-22	1	2
762	L1054	0.133996737812245	0.46110056762562	0	0
763	L1055	0.900582761808373	0.999724242884966	0	0
764	L1056	5.8275161140046e-18	6.79590067093583e-17	1	2
765	L1057	0.664603872356734	0.999724242884966	0	0
766	L1058	NA	NA	0	0
767	L1059	1.4274631512733e-13	1.36433441785065e-12	1	2
768	L1060	0.00883485809160777	0.0440500700716719	1	2
769	L1062	NA	NA	0	0
770	L1063	NA	NA	0	0
771	L1064	0.198427748807729	0.609974447285821	0	0
772	L1066	0.000287118487739402	0.00174561611020289	1	2
773	L1067	NA	NA	0	0
774	L1068	0.874405954927875	0.999724242884966	0	0
775	L1069	NA	NA	0	0
776	L1070	NA	NA	0	0
777	L1071	NA	NA	0	0
778	L1072	0.34494944830604	0.858655055334969	0	0
779	L1073	NA	NA	0	0
780	L1074	0.516277568954282	0.999724242884966	0	0
781	L1075	0.537317616704561	0.999724242884966	0	0
782	L1077	0.0779161470318854	0.300326302312786	0	0
783	L1078	1.41401683140434e-13	1.35185455089308e-12	1	2
784	L1079	0.572583318253055	0.999724242884966	0	0
785	L1080	0.773107316462248	0.999724242884966	0	0
786	L1081	0.58406005271694	0.999724242884966	0	0
787	L1082	0.837879701673289	0.999724242884966	0	0
788	L1083	0.469114500626917	0.985304108409377	0	0
789	L1084	7.16374468641277e-48	2.55600056819524e-46	1	2
790	L1085	0.818965221287154	0.999724242884966	0	0
791	L1087	8.95113777829983e-09	7.05374013767519e-08	1	1
792	L1088	2.02695064119177e-41	6.02056313527319e-40	1	2
793	L1089	NA	NA	0	0
794	L1090	0.88020680820258	0.999724242884966	0	0
795	L1091	0.227926478844974	0.668874963496394	0	0
796	L1092	0.294568305294863	0.784414040350915	0	0
797	L1093	0.973846857340075	0.999724242884966	0	0
798	L1095	1.04101220873032e-48	3.80013196195337e-47	1	2
799	L1096	0.621586206905466	0.999724242884966	0	0
800	L1097	0.998875796391443	0.999724242884966	0	0
801	L1098	0.00797606851497756	0.0401077026526552	1	1
802	L1099	0.56649427834293	0.999724242884966	0	0
803	L1100	0.957875849785696	0.999724242884966	0	0
804	L1101	0.900455220018273	0.999724242884966	0	0
805	L1102	0.00628491263301996	0.0320536078401394	1	1
806	L1103	0.53486174280928	0.999724242884966	0	0
807	L1104	NA	NA	0	0
808	L1105	0.0289859279965322	0.127783707945641	0	0
809	L1107	0.000421002885431906	0.00249202729935779	1	2
810	L1108	0.0874644435058362	0.330028701489123	0	0
811	L1109	0.906816661613331	0.999724242884966	0	0
812	L1110	0.964767502848569	0.999724242884966	0	0
813	L1111	3.21972229456459e-08	2.48869637857448e-07	1	2
814	L1112	0.518791968077314	0.999724242884966	0	0
815	L1113	0.607221095069465	0.999724242884966	0	0
816	L1114	1.80024568855371e-14	1.79158471273248e-13	1	2
817	L1115	1.34557534176155e-13	1.28783900514727e-12	1	2
818	L1116	0.733292593988687	0.999724242884966	0	0
819	L1117	0.904575368007925	0.999724242884966	0	0
820	L1119	0.414055419115956	0.93680038574985	0	0
821	L1120	0.0138407338790077	0.0665274113088899	0	0
822	L1121	0.573072637203656	0.999724242884966	0	0
823	L1122	0.570486733769042	0.999724242884966	0	0
824	L1123	0.221058734560547	0.65654500841365	0	0
825	L1124	0.773511428878754	0.999724242884966	0	0
826	L1125	5.80961184221345e-13	5.43168229057309e-12	1	2
827	L1126	0.154141842426453	0.51126406059971	0	0
828	L1127	0.929108840745676	0.999724242884966	0	0
829	L1128	0.735146096179639	0.999724242884966	0	0
830	L1130	0.533358864347238	0.999724242884966	0	0
831	L1131	4.56088771330697e-18	5.3402954788694e-17	1	2
832	L1132	0.0908828693130941	0.339937732684173	0	0
833	L1133	0.0517515410236892	0.211684269498028	0	0
834	L1134	0.0618068608479789	0.24688644002172	0	0
835	L1135	0.727375912208843	0.999724242884966	0	0
836	L1136	0.771086128647047	0.999724242884966	0	0
837	L1137	0.821346729002121	0.999724242884966	0	0
838	L1138	5.80580291201126e-19	7.06701445878163e-18	1	2
839	L1139	0.82475092834128	0.999724242884966	0	0
840	L1140	0.601463732235691	0.999724242884966	0	0
841	L1141	0.00913320729394189	0.0454203233942571	1	1
842	L1143	0.726136605439676	0.999724242884966	0	0
843	L1144	0.982110377391137	0.999724242884966	0	0
844	L1145	0.954127756801916	0.999724242884966	0	0
845	L1146	0.0515029606573826	0.210866033077917	0	0
846	L1147	0.278498128528423	0.760160773061559	0	0
847	L1148	NA	NA	0	0
848	L1149	0.998953997737224	0.999724242884966	0	0
849	L1150	0.304050030567077	0.799451211490281	0	0
850	L1151	0.0179404934243359	0.0838219988548699	0	0
851	L1152	0.838367716403012	0.999724242884966	0	0
852	L1153	6.69181893958969e-05	0.000436557333937715	1	2
853	L1154	0.104098745401951	0.379555250847102	0	0
854	L1156	0.657900958301913	0.999724242884966	0	0
855	L1157	0.825151215228523	0.999724242884966	0	0
856	L1158	0.737605331800866	0.999724242884966	0	0
857	L1159	8.22831403942006e-17	9.17095476260186e-16	1	2
858	L1160	0.541859716438767	0.999724242884966	0	0
859	L1161	0.0147612774471822	0.0704972165031304	0	0
860	L1162	0.911485524939703	0.999724242884966	0	0
861	L1163	7.37322423417378e-20	9.40999958083023e-19	1	2
862	L1164	NA	NA	0	0
863	L1166	0.835757341327841	0.999724242884966	0	0
864	L1167	0.991046951447007	0.999724242884966	0	0
865	L1168	NA	NA	0	0
866	L1169	0.328910902420171	0.837051113525328	0	0
867	L1170	0.875635942559541	0.999724242884966	0	0
868	L1171	0.994185982860776	0.999724242884966	0	0
869	L1172	0.934566331948399	0.999724242884966	0	0
870	L1173	NA	NA	0	0
871	L1174	0.567981027154077	0.999724242884966	0	0
872	L1175	NA	NA	0	0
873	L1176	0.808286097534619	0.999724242884966	0	0
874	L1177	1.66991676382189e-23	2.7335349682684e-22	1	2
875	L1178	0.930233056729027	0.999724242884966	0	0
876	L1179	0.785693933015543	0.999724242884966	0	0
877	L1180	0.970366731180811	0.999724242884966	0	0
878	L1181	0.984211615354947	0.999724242884966	0	0
879	L1182	0.948661796547719	0.999724242884966	0	0
880	L1183	NA	NA	0	0
881	L1184	0.227277318208619	0.667709980757963	0	0
882	L1185	0.5394118445767	0.999724242884966	0	0
883	L1186	0.917900542813348	0.999724242884966	0	0
884	L1187	NA	NA	0	0
885	L1188	0.788066510050768	0.999724242884966	0	0
886	L1189	NA	NA	0	0
887	L1190	0.914382074468977	0.999724242884966	0	0
888	L1191	0.000389893043885476	0.00232013066114864	1	2
889	L1192	0.787371887477157	0.999724242884966	0	0
890	L1193	0.384368178176805	0.908060022297779	0	0
891	L1194	0.760362187384304	0.999724242884966	0	0
892	L1195	0.889692341845951	0.999724242884966	0	0
893	L1196	NA	NA	0	0
894	L1197	0.759705078213881	0.999724242884966	0	0
895	L1199	6.39255873472356e-05	0.000417661592684928	1	2
896	L1200	0.079273872886019	0.304834561208848	0	0
897	L1201	0.799415784537227	0.999724242884966	0	0
898	L1203	0.685061462314345	0.999724242884966	0	0
899	L1204	0.410477193803396	0.932712399572094	0	0
900	L1205	0.610296162704414	0.999724242884966	0	0
901	L1207	NA	NA	0	0
902	L1208	0.976699910471223	0.999724242884966	0	0
903	L1209	0.923165903681995	0.999724242884966	0	0
904	L1210	0.191442665240457	0.595028664916946	0	0
905	L1211	0.63606972450608	0.999724242884966	0	0
906	L1212	1.26628241390254e-64	7.63990389721199e-63	1	2
907	L1213	0.245964624651835	0.702941006241822	0	0
908	L1214	0.429655303116077	0.950021663076443	0	0
909	L1215	0.918838869491271	0.999724242884966	0	0
910	L1216	0.107239488821272	0.388661820448887	0	0
911	L1217	0.742906223503972	0.999724242884966	0	0
912	L1218	0.934310840230046	0.999724242884966	0	0
913	L1219	0.371885743286071	0.89252578388657	0	0
914	L1220	0.797979152963231	0.999724242884966	0	0
915	L1221	7.47875825163516e-51	2.8718431686279e-49	1	2
916	L1222	0.711893666182898	0.999724242884966	0	0
917	L1223	0.00236631267315712	0.0127179242217068	1	2
918	L1225	NA	NA	0	0
919	L1226	0.0211718959546368	0.0969516047194016	0	0
920	L1227	0.91743047762013	0.999724242884966	0	0
921	L1228	0.764608245335719	0.999724242884966	0	0
922	L1229	0.761000062997682	0.999724242884966	0	0
923	L1230	NA	NA	0	0
924	L1231	8.73015979607631e-05	0.000564552499503618	1	1
925	L1232	0.0113526610270512	0.0555672783115609	0	0
926	L1233	0.000709775034495175	0.00407300231155488	1	2
927	L1234	0.6234163795079	0.999724242884966	0	0
928	L1235	0.406329794615311	0.927655565791045	0	0
929	L1236	0.0176410921670038	0.0825896854355	0	0
930	L1237	0.65576278521825	0.999724242884966	0	0
931	L1238	0.589908831485592	0.999724242884966	0	0
932	L1240	NA	NA	0	0
933	L1241	0.433948857070024	0.954769906989395	0	0
934	L1242	0.170032139926916	0.546973704224771	0	0
935	L1243	0.00330903621284495	0.0174685745813136	1	1
936	L1244	0.498261385505893	0.999225556529563	0	0
937	L1245	6.98618578999382e-13	6.5019798761078e-12	1	2
938	L1246	0.0749792739521762	0.29116993277305	0	0
939	L1247	NA	NA	0	0
940	L1248	0.949275054640661	0.999724242884966	0	0
941	L1249	NA	NA	0	0
942	L1250	0.525663626905969	0.999724242884966	0	0
943	L1251	0.0117264971143497	0.0572438864612839	0	0
944	L1252	0.359110740775721	0.87669943543645	0	0
945	L1253	2.35603379506978e-57	1.10644441143601e-55	1	2
946	L1254	0.523303859346874	0.999724242884966	0	0
947	L1255	0.41195402812864	0.934624128710739	0	0
948	L1256	NA	NA	0	0
949	L1257	NA	NA	0	0
950	L1258	6.83513018847772e-78	7.46963661352131e-76	1	2
951	L1259	0.571652862533356	0.999724242884966	0	0
952	L1260	NA	NA	0	0
953	L1261	0.102066750375422	0.373512906796604	0	0
954	L1262	0.0111456792361813	0.0546234162763747	0	0
955	L1263	0.000143721396447759	0.000910925764974016	1	2
956	L1264	0.263372322927797	0.734335215056459	0	0
957	L1265	0.330476102463473	0.839279853318519	0	0
958	L1266	0.627968086457014	0.999724242884966	0	0
959	L1267	0.0179480359756978	0.083845966692761	0	0
960	L1268	NA	NA	0	0
961	L1270	NA	NA	0	0
962	L1271	0.328063774082089	0.83565728042958	0	0
963	L1272	0.546835228933007	0.999724242884966	0	0
964	L1274	3.87201351851374e-21	5.36523978450517e-20	1	2
965	L1275	NA	NA	0	0
966	L1276	0.0160346094882212	0.0759485823817179	0	0
967	L1277	NA	NA	0	0
968	L1278	0.000355101322702395	0.00212656921705215	1	2
969	L1279	0.74000026550006	0.999724242884966	0	0
970	L1280	0.158529119910761	0.521655522690917	0	0
971	L1281	0.597300118199777	0.999724242884966	0	0
972	L1282	NA	NA	0	0
973	L1283	0.585774723489651	0.999724242884966	0	0
974	L1284	1.6251872769637e-08	1.26917996065264e-07	1	2
975	L1285	7.44907555536848e-69	5.24028894129889e-67	1	2
976	L1286	0.611777285243602	0.999724242884966	0	0
977	L1287	0.328738904806975	0.836800216635444	0	0
978	L1288	0.424575491776077	0.945217648315326	0	0
979	L1289	NA	NA	0	0
980	L1290	0.295008907816405	0.785184159028546	0	0
981	L1291	0.0698546122628583	0.274396686487945	0	0
982	L1292	9.98386366266553e-06	6.82319036391254e-05	1	2
983	L1293	NA	NA	0	0
984	L1294	NA	NA	0	0
985	L1296	NA	NA	0	0
986	L1297	NA	NA	0	0
987	L1299	2.44087614041266e-08	1.89384522508642e-07	1	2
988	L1300	0.985041908773157	0.999724242884966	0	0
989	L1301	0.512862979351022	0.999724242884966	0	0
990	L1302	6.79860463494268e-79	7.77187856162921e-77	1	2
991	L1303	0.680135767137436	0.999724242884966	0	0
992	L1304	0.000767079171656664	0.00438662750920066	1	1
993	L1305	0.358438655185333	0.876104947601681	0	0
994	L1306	0.115559461804945	0.41219149056347	0	0
995	L1307	0.114585564063738	0.409445516334775	0	0
996	L1308	NA	NA	0	0
997	L1309	0.528258821746275	0.999724242884966	0	0
998	L1311	8.49923570649013e-17	9.44867048214795e-16	1	2
999	L1312	0.0117107183842871	0.057182926133307	0	0
1000	L1313	0.562491491428113	0.999724242884966	0	0
1001	L1315	0.313375974981565	0.814177772320524	0	0
1002	L1316	1.35565190704962e-07	1.01907019411179e-06	1	2
1003	L1317	NA	NA	0	0
1004	L1318	1.78170442359001e-06	1.26595363174402e-05	1	2
1005	L1320	0.00110813195872474	0.00620825436556541	1	1
