locus_p	burn_unburnt_p	long_p	K3_p	bu_q	lo_q	K3_q	bu_outl	lo_outl	K_outl	never_outl	efs1	efs2	efs3
L794	0.597366009201167	0.699850878618022	0.536601184222137	0.993341640867463	0.992895057514437	0.946108481653743	0	0	0	0	0.000942465195795242	0.00093555949065641	0.029893118025756
L799	0.253661373982379	0.761210882395704	0.467041779724577	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	-0.0302800456948097	0.0135401316323455	-0.0829181673992519
L801	0.855932685831831	0.187512080071687	0.394878385654635	0.997964131263931	0.959827070838321	0.946108481653743	0	0	0	0	-0.0290433346525023	0.0147385035818812	0.0746880598001972
L805	0.960963640826963	0.00174496762989364	0.649051346390176	0.999185007410881	0.306095826603596	0.946108481653743	0	0	0	0	-0.00250040259544867	0.0315695438414536	-0.0336129652288325
L808	0.469211997369193	0.222983060420705	0.176354386367629	0.992600216902284	0.979020334934881	0.929467950868166	0	0	0	0	0.00186065521397638	0.0187939535538815	-0.098023407381163
L810	0.0874298369609119	0.576835371833876	0.295071177303686	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0630611083091598	-0.00635731151167755	-0.084175089044478
L813	0.688535725135869	0.483477687908104	0.0513763185872389	0.996183797410054	0.989426167016211	0.7494500942441	0	0	0	0	-0.0302461340447031	-0.0189293478348472	0.191264977390386
L815	0.14962342402383	0.577529012483805	0.632893584422963	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0494707700735588	-0.00792734589149655	-0.0445511538767665
L816	0.31835054101326	0.783583797512082	0.861056956601464	0.992600216902284	0.992895057514437	0.952923428020066	0	0	0	0	0.0370320090581858	-0.00562235375200658	-0.0227754843674485
L817	0.999172327618452	0.0647941105881025	0.680307599913462	0.999975777638403	0.796778737608258	0.946108481653743	0	0	0	0	0.00145667716687571	0.018227133243445	-0.0283115665456999
L821	0.603911796588984	0.415578329938248	0.888506972023179	0.993341640867463	0.989426167016211	0.953729025757179	0	0	0	0	0.0230691072692081	-0.011883315838196	-0.0152484360540057
L822	0.921970951133796	0.267394419245562	0.412603547344794	0.999185007410881	0.988798438898697	0.946108481653743	0	0	0	0	-0.015713523885935	-0.02624186755702	0.110204197078639
L823	0.562087106262956	0.923335002784144	0.224256969446541	0.992600216902284	0.997144292221144	0.941245587107999	0	0	0	0	0.00796005434980881	0.00406265068606691	-0.095368867224299
L824	0.384871701051983	0.599673056346153	0.076218771597385	0.992600216902284	0.989792101624227	0.814836451241283	0	0	0	0	-0.0626065403060779	0.00261100473728264	0.151136242981408
L825	0.318562250617801	0.955359151464837	0.25802643907948	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	0.0455582777932176	0.000624673629826483	-0.0877679558204625
L827	0.0364460152401875	0.369986418734796	0.337776884451157	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0542474750654693	-0.0230519634847508	0.0820962504720748
L828	0.78205435139725	0.0229609517563893	0.0523687405699179	0.996183797410054	0.593638034644766	0.750466024166936	0	0	0	0	-0.0496290670660848	0.0198537624050205	0.142995217631287
L829	0.66040696526981	0.542368996606113	0.15826711854232	0.996183797410054	0.989426167016211	0.914122049267307	0	0	0	0	-0.0404507220671756	0.00358540076102739	0.110790072313108
L830	0.73759460383801	0.447375392998615	0.786787364865025	0.996183797410054	0.989426167016211	0.947368710412278	0	0	0	0	0.00562613051588953	-0.00890487540786875	0.0174753346990832
L835	0.961224106030075	0.485947368193479	0.633745384570001	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	-0.00457247947508256	-0.00804004151264564	0.0318375467396564
L838	0.75888954374424	0.516866495572012	0.83589885594424	0.996183797410054	0.989426167016211	0.950883735741305	0	0	0	0	-0.0120647115003609	-0.00878544306782881	0.0225125439508737
L844	0.787133398630399	0.497111696761033	0.350120746298243	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	0.00770236912536094	0.0106148171551402	-0.0681309543737929
L846	0.805227966959708	0.586654726498625	0.195148395642161	0.996183797410054	0.989426167016211	0.935801987693861	0	0	0	0	0.0406924680747687	-0.00344011882566684	-0.124865056061953
L848	0.659057342340208	0.493041648171237	0.131025208840719	0.996183797410054	0.989426167016211	0.88463402857322	0	0	0	0	0.0199511289474162	-0.0024082703785064	-0.12021732011976
L859	0.652718464677316	0.230610020787154	0.714120723715254	0.996183797410054	0.979020334934881	0.946108481653743	0	0	0	0	0.0157770095308976	0.0143479021958079	-0.0341384140889153
L863	0.886269615497553	0.980464631605862	0.787232934720266	0.997986025199379	0.997438864458459	0.947368710412278	0	0	0	0	-0.00157259558271208	-0.00102926665625302	0.0241888079166281
L871	0.982103184038165	0.148308620145935	0.875949296859057	0.999863890745166	0.935221258209371	0.953729025757179	0	0	0	0	-0.00115795493155044	0.0168831131436767	-0.0143518202038917
L880	0.756229514183687	0.994853646042157	0.763374446190333	0.996183797410054	0.997467792458587	0.946108481653743	0	0	0	0	0.00406973704747312	-0.00245409108008361	0.0317177019777601
L883	0.604278585623241	0.66369762796982	0.0305710334373266	0.993341640867463	0.991877982757546	0.67258340916255	0	0	0	0	0.0518821440591408	0.00047788154944138	-0.156638416978981
L884	0.442492800218731	0.420482834629463	0.233482942170915	0.992600216902284	0.989426167016211	0.942392862608561	0	0	0	0	0.00102425220583696	-0.0156706836041012	0.0961456148392982
L885	0.971482246360546	0.381973903488121	0.665589129294991	0.999185007410881	0.989426167016211	0.946108481653743	0	0	0	0	-0.00894411333240615	-0.0159769042936815	0.0498532459641057
L890	0.789541324495373	0.887333290681283	0.742103450834007	0.996183797410054	0.995227527290997	0.946108481653743	0	0	0	0	-0.00157594512590129	0.00339399539479382	-0.0255858559165221
L896	0.934425893412333	0.0772371555933882	0.867838389734679	0.999185007410881	0.840694208065534	0.953222385159427	0	0	0	0	0.0076748308082211	-0.0329628984908525	0.0237580319426725
L897	0.0389930286285076	0.0918497936232265	0.240461734894916	0.991462278393732	0.861343099420932	0.94422065853106	0	0	0	0	-0.0291377089419717	-0.0115548197820958	-0.0781153921360772
L899	0.0426286767202132	0.968939761927975	0.884645893128167	0.991462278393732	0.997144292221144	0.953729025757179	0	0	0	0	0.0458785598892546	-0.0038360523574455	-0.00102198623403891
L900	0.63293108337478	0.898800430006667	0.370501719179285	0.995681981444566	0.996853916994167	0.946108481653743	0	0	0	0	-0.00548865661284977	-0.00288890474962985	0.0830203134469499
L901	0.537891440296647	0.719273509864355	0.561177418586707	0.992600216902284	0.992895057514437	0.946108481653743	0	0	0	0	-0.0061862150328784	0.0064550049938011	-0.0374872480024527
L905	0.403834596705737	0.118387592817181	0.451735467057726	0.992600216902284	0.904722699611317	0.946108481653743	0	0	0	0	-0.00557222434633409	-0.0230282409237789	-0.0853374271184268
L907	0.159473945287265	0.659678330396227	0.35324139193876	0.991462278393732	0.991877982757546	0.946108481653743	0	0	0	0	-0.0669409990229238	-0.0059632266116511	0.100132272461814
L909	0.771132525314544	0.907169946607521	0.696517306353422	0.996183797410054	0.997144292221144	0.946108481653743	0	0	0	0	-0.013290184287326	-0.00169305442110797	0.0287354628508502
L911	0.340000945542952	0.514802869166443	0.886708062453079	0.992600216902284	0.989426167016211	0.953729025757179	0	0	0	0	0.0234543059055588	-0.0091936697299494	0.00574678762618476
L912	0.903954927035574	0.247839152515871	0.167806406135386	0.999185007410881	0.982278436987327	0.921082470615158	0	0	0	0	-0.0336349239621259	0.00939120416542241	0.107581618034305
L919	0.225398917158138	0.0568021821344439	0.264737607670768	0.991462278393732	0.764490827085806	0.946108481653743	0	0	0	0	-0.0127378373389514	0.0196129965979391	-0.0578669701092764
L924	0.0109749163014927	0.0236757973158943	0.938444224376538	0.991462278393732	0.602263185028521	0.956264540616347	0	0	0	0	-0.0518593325288037	-0.0169352910032885	0.0204370876005863
L927	0.810928797485567	0.72479246905413	0.657045838476856	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.0220275678633828	0.00436920271305684	0.0485681113535301
L929	0.185579056991459	0.165206036445286	0.801453305667224	0.991462278393732	0.941271695152934	0.948049032672379	0	0	0	0	-0.0337281096914071	-0.0128499771343346	0.0276551388161424
L931	0.69097632697445	0.311200351424071	0.192419478573602	0.996183797410054	0.989426167016211	0.932621977541206	0	0	0	0	-0.0133517436298592	-0.0207616343926143	0.126785613102368
L933	0.97625204003834	0.759207423084988	0.546645845077513	0.999185007410881	0.992895057514437	0.946108481653743	0	0	0	0	-0.0117799589713797	0.00162338219450432	0.0468554183665878
L936	0.196121964498812	0.437648114853228	0.254822729154616	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.053974750293946	-0.00745705807324137	-0.0867061780225922
L938	0.438794037103912	0.23854376507461	0.5668847203708	0.992600216902284	0.981091673524941	0.946108481653743	0	0	0	0	0.0171751801718768	-0.0206534795390186	0.0507203033686727
L939	0.5589167744558	0.109029769623098	0.886484616937029	0.992600216902284	0.890867959592906	0.953729025757179	0	0	0	0	0.00735132353065012	0.0154059996869592	0.00474317252184863
L940	0.920321107575629	0.669684165983079	0.556430831263084	0.999185007410881	0.992165113209071	0.946108481653743	0	0	0	0	-0.0237020037102284	-0.0122930560654529	0.0892584225014652
L943	0.789794427201666	0.582380565881271	0.911301510262293	0.996183797410054	0.989426167016211	0.954184295477819	0	0	0	0	-0.00187444244850488	-0.00301978006428137	-0.00348354940128916
L949	0.88032955130824	0.535984237895745	0.718765954372872	0.997986025199379	0.989426167016211	0.946108481653743	0	0	0	0	-0.00591518008300202	0.00703930575089803	0.0325160215153439
L950	0.436368934326628	0.566082161210344	0.957866935264708	0.992600216902284	0.989426167016211	0.95717300516806	0	0	0	0	0.0244435341958738	-0.00932321123675108	0.000234239885012279
L952	0.811504427444428	0.228697985180013	0.747606746540361	0.996183797410054	0.979020334934881	0.946108481653743	0	0	0	0	-0.0119930063769588	0.00965963314607752	0.0178985551706441
L956	0.0418220629872627	0.200398842057891	0.892533096222813	0.991462278393732	0.969525840200491	0.953729025757179	0	0	0	0	0.0448393178096578	0.00891560470159943	-0.0207356443634249
L960	0.0240046120941436	0.85046619744702	0.528995127234531	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	-0.0563881454831225	0.0100795042735943	-0.0398861942911429
L966	0.867987537836318	0.249051893104669	0.711677170364121	0.997964131263931	0.982887950420628	0.946108481653743	0	0	0	0	0.00661049179192314	-0.0123686686396091	-0.0274524858388993
L968	0.260277176387944	0.542675038478421	0.855112749930118	0.991462278393732	0.989426167016211	0.951763531401383	0	0	0	0	0.0406059826927792	-0.0138671889552142	0.0114592296177842
L969	0.319376943812172	0.789387274873443	0.825033689089925	0.992600216902284	0.992895057514437	0.949895735856638	0	0	0	0	0.0275563997758436	-0.00388216476422104	-0.019597193043385
L971	0.988340299370207	0.629475723388485	0.485451420333273	0.999863890745166	0.990200147401388	0.946108481653743	0	0	0	0	0.0117245850083595	-0.00263949880823244	-0.0413396967513978
L972	0.660443489861398	0.685557692148658	0.708087370718957	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	0.00537111850060913	-0.00584829729899022	0.0234881132043189
L978	0.265026012052041	0.69216694719742	0.909805328828194	0.991462278393732	0.992895057514437	0.953729025757179	0	0	0	0	-0.0186978112783497	0.00462136111546991	-0.00164326567575568
L981	0.0020039321895566	0.13357688213766	0.923873832580435	0.991462278393732	0.926120362771056	0.954386870774728	0	0	0	0	-0.0607463327863559	-0.00810852791036447	0.0214208640084429
L982	0.149600748389606	0.573516599776842	0.0634266696627665	0.991462278393732	0.989426167016211	0.780417994418166	0	0	0	0	-0.00209809776540534	0.00225811934387302	-0.129792537015695
L984	0.483305586434311	0.0687701694187646	0.476335884932268	0.992600216902284	0.802761950188259	0.946108481653743	0	0	0	0	-0.0194741092187485	0.0414264167528241	-0.0908612768481547
L985	0.179595097464315	0.57471756250073	0.753920112901774	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	0.0456900491269017	-0.00862528864832227	-0.0327282020879392
L986	0.642215229288868	0.341722711338318	0.595949643088289	0.996183797410054	0.989426167016211	0.946108481653743	0	0	0	0	-0.0203294928820032	0.00808882506044678	0.0335873692867078
L989	0.0808816978579962	0.780365977356497	0.200320131283371	0.991462278393732	0.992895057514437	0.937166586876595	0	0	0	0	-0.0949024406363284	-0.00448240695576872	0.148184677120649
L990	0.40563437695558	0.910735582240401	0.331339791006026	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	0.0451951808188505	-0.000114706437661769	-0.0877880033141992
L993	0.205565617101682	0.987121203760918	0.742110365374581	0.991462278393732	0.997467792458587	0.946108481653743	0	0	0	0	0.0497464563008483	-0.00188435607586437	-0.0408226078521287
L1001	0.299395148303111	0.816315814504668	0.192708037870037	0.991707978278803	0.992895057514437	0.933366919592763	0	0	0	0	-0.0553974696022032	-0.00468083233461697	0.114639815543135
L1002	0.429735870971792	0.648408276329036	0.679098756206908	0.992600216902284	0.9912264723425	0.946108481653743	0	0	0	0	0.0114074033722378	0.00211477949184721	0.0250256276321365
L1006	0.444936748409218	0.646457018033933	0.626976239094349	0.992600216902284	0.990954035005805	0.946108481653743	0	0	0	0	0.040121815881329	0.00717034049439995	-0.0607365521432547
L1008	0.506040741045482	0.829650724458271	0.201096860108177	0.992600216902284	0.992895057514437	0.937166586876595	0	0	0	0	-0.00681659226275491	-0.0097962316313469	0.119957554701218
L1018	0.813434136760658	0.77001608844006	0.606038591346339	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.00412898916809292	0.00120700614531973	0.0365875278264613
L1020	0.572207307953609	0.947758019075209	0.652790587257098	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	-0.0178051765385867	-0.000683244928811366	0.0289648931452943
L1022	0.99118076931278	0.369373850994499	0.640126699533113	0.999863890745166	0.989426167016211	0.946108481653743	0	0	0	0	0.00784224523417701	0.0147275463135804	-0.0475809406657999
L1023	0.292639975528955	0.232290278254493	0.104250836111865	0.991462278393732	0.979020334934881	0.85143909253339	0	0	0	0	0.00209932202123311	-0.0251048554023859	0.145984756900407
L1028	0.0730139733276181	0.80302913169016	0.432739831360161	0.991462278393732	0.992895057514437	0.946108481653743	0	0	0	0	0.030773698097034	-0.00808672513685046	0.0446757206239756
L1029	0.540890203988152	0.470214243662202	0.868031589044394	0.992600216902284	0.989426167016211	0.953222385159427	0	0	0	0	-0.028762592586291	0.0117903806490537	0.0202186035046649
L1031	0.596868531959109	0.272570301519146	0.79163075178612	0.993341640867463	0.988798438898697	0.947955459246235	0	0	0	0	-0.00604592276270258	-0.0110856175400881	-0.0163586586759598
L1032	0.961666260464977	0.70292274523949	0.805696898993754	0.999185007410881	0.992895057514437	0.948049032672379	0	0	0	0	0.0109757060994565	-0.00837011060752596	-0.0435251293339944
L1034	0.431675095713223	0.00157542217816659	0.995389143634663	0.992600216902284	0.306095826603596	0.958733110854762	0	0	0	0	0.0314887594250528	-0.0377308790857923	0.000375951387603066
L1038	0.20319081186734	0.438587952589718	0.378419077984936	0.991462278393732	0.989426167016211	0.946108481653743	0	0	0	0	-0.0419782955082556	-0.00759053011897264	0.0666113786177788
L1042	0.41593007361713	0.968559206341868	0.770516696432686	0.992600216902284	0.997144292221144	0.946108481653743	0	0	0	0	0.0194580402560846	-0.00259377003734362	0.0208427656006819
L1044	0.561286210912556	0.540887553883357	0.506995735296854	0.992600216902284	0.989426167016211	0.946108481653743	0	0	0	0	0.0391675345994812	-0.00802425602997185	-0.069883360614244
L1046	0.456766142152076	0.226905474057758	0.516727406103353	0.992600216902284	0.979020334934881	0.946108481653743	0	0	0	0	0.00588155385118516	0.015071280892934	0.0647800615437655
L1047	0.208272488777945	0.442777992110321	0.990640481037309	0.991462278393732	0.989426167016211	0.958733110854762	0	0	0	0	0.0252308514832119	0.00482643374141102	-0.00769931506007843
L1048	0.714872603322514	0.745539845428471	0.610895896970954	0.996183797410054	0.992895057514437	0.946108481653743	0	0	0	0	-0.000802542572530071	0.00143358587733203	0.0385075771412987
L1050	0.127539664752287	0.922662949633775	0.25650516894912	0.991462278393732	0.997144292221144	0.946108481653743	0	0	0	0	-0.0312973580117084	0.0121531638453639	-0.122043700657373
