locus	lind	pca_outl	lfmm_outl
L4239	1381	0	0
L4242	1382	0	0
L4243	1383	1	0
L4246	1384	1	0
L4248	1385	1	0
L4249	1386	0	0
L4251	1387	0	0
L4254	1388	0	0
L4256	1389	1	0
L4258	1390	1	0
L4259	1391	0	0
L4260	1392	0	0
L4267	1393	0	0
L4268	1394	0	0
L4274	1395	1	0
L4276	1396	1	0
L4279	1397	0	0
L4283	1398	0	0
L4284	1399	0	0
L4285	1400	1	0
L4289	1401	0	0
L4290	1402	0	0
L4293	1403	0	0
L4303	1404	0	0
L4304	1405	1	0
L4307	1406	1	0
L4308	1407	0	0
L4315	1408	0	0
L4319	1409	0	0
L4327	1410	1	0
L4329	1411	0	0
L4330	1412	1	0
L4339	1413	0	0
L4341	1414	1	0
L4344	1415	0	0
L4346	1416	0	0
L4347	1417	0	0
L4349	1418	0	0
L4355	1419	0	0
L4358	1420	0	0
L4359	1421	0	0
L4360	1422	0	0
L4363	1423	1	0
L4372	1424	0	0
L4373	1425	0	0
L4375	1426	0	0
L4377	1427	0	0
L4380	1428	0	0
L4383	1429	0	0
L4384	1430	0	0
L4386	1431	0	0
L4394	1432	0	0
L4396	1433	0	0
L4397	1434	1	0
L4398	1435	0	0
L4404	1436	1	0
L4410	1437	1	0
L4411	1438	0	0
L4412	1439	0	0
L4422	1440	0	0
L4423	1441	0	0
L4436	1442	0	0
L4438	1443	1	0
L4440	1444	0	0
L4443	1445	0	0
L4453	1446	1	0
L4456	1447	0	0
L4461	1448	1	0
L4463	1449	0	0
L4467	1450	0	0
L4468	1451	0	0
L4470	1452	0	0
L4473	1453	0	0
L4475	1454	0	0
L4477	1455	0	0
L4480	1456	0	0
L4482	1457	0	0
L4484	1458	0	0
L4485	1459	1	0
L4495	1460	0	0
L4501	1461	1	0
L4504	1462	1	0
L4508	1463	0	0
L4509	1464	0	0
L4517	1465	0	0
L4519	1466	0	0
L4521	1467	0	0
L4522	1468	1	0
L4523	1469	0	0
L4524	1470	0	0
L4527	1471	0	0
L4532	1472	1	0
L4535	1473	1	0
L4536	1474	0	0
L4542	1475	0	0
L4543	1476	1	0
L4547	1477	0	0
L4550	1478	0	0
L4553	1479	0	0
L4560	1480	1	0
L4569	1481	1	0
L4577	1482	1	0
L4579	1483	1	0
L4581	1484	1	0
L4582	1485	0	0
L4584	1486	0	0
L4586	1487	0	0
L4590	1488	1	0
L4592	1489	0	0
L4594	1490	0	0
L4595	1491	0	0
L4599	1492	0	0
L4601	1493	1	0
L4602	1494	0	0
L4603	1495	0	0
L4604	1496	0	0
L4606	1497	0	0
L4609	1498	0	0
L4610	1499	0	0
L4613	1500	1	0
L4615	1501	0	0
L4617	1502	1	0
L4618	1503	0	0
L4621	1504	0	0
L4622	1505	0	0
L4623	1506	0	0
L4625	1507	1	0
L4634	1508	0	0
L4636	1509	0	0
L4637	1510	1	0
L4638	1511	0	0
L4639	1512	0	0
L4640	1513	1	0
L4641	1514	0	0
L4644	1515	0	0
L4653	1516	0	0
L4654	1517	0	0
L4655	1518	0	0
L4658	1519	1	0
L4660	1520	1	0
L4662	1521	0	0
L4668	1522	0	0
L4677	1523	0	0
L4683	1524	0	0
L4684	1525	0	0
L4685	1526	1	0
L4687	1527	0	0
L4698	1528	0	0
L4705	1529	0	0
L4708	1530	0	0
L4712	1531	0	0
L4716	1532	0	0
L4720	1533	1	0
L4726	1534	0	0
L4727	1535	1	0
L4734	1536	0	1
L4736	1537	0	0
L4738	1538	0	0
L4742	1539	0	0
L4745	1540	0	0
L4748	1541	0	0
L4753	1542	0	0
L4754	1543	0	0
L4757	1544	1	0
L4759	1545	0	0
L4764	1546	1	0
L4765	1547	0	0
L4771	1548	0	0
L4772	1549	0	0
L4775	1550	0	0
L4779	1551	0	0
L4780	1552	0	0
L4782	1553	0	0
L4784	1554	1	0
L4785	1555	0	0
L4788	1556	0	0
L4790	1557	0	0
L4793	1558	0	0
L4796	1559	0	0
L4799	1560	0	0
L4802	1561	1	0
L4806	1562	0	0
L4810	1563	0	0
L4811	1564	0	0
L4812	1565	0	0
L4813	1566	1	0
L4816	1567	0	0
L4818	1568	0	0
L4821	1569	0	0
L4826	1570	0	0
L4829	1571	1	0
L4830	1572	0	0
L4835	1573	1	0
L4843	1574	0	0
L4849	1575	1	0
L4853	1576	0	0
L4855	1577	1	0
L4856	1578	0	0
L4857	1579	0	0
L4859	1580	0	0
L4865	1581	0	0
L4867	1582	1	0
L4870	1583	0	0
L4872	1584	0	0
L4879	1585	0	0
L4883	1586	0	0
L4884	1587	0	0
L4885	1588	0	0
L4891	1589	0	0
L4894	1590	1	0
L4900	1591	0	0
L4905	1592	1	0
L4909	1593	0	0
L4915	1594	0	0
L4916	1595	0	0
L4921	1596	1	0
L4923	1597	0	0
L4929	1598	1	0
L4935	1599	0	0
L4939	1600	1	0
L4940	1601	0	0
L4945	1602	0	0
L4946	1603	0	0
L4947	1604	0	0
L4950	1605	0	0
L4952	1606	0	0
L4953	1607	0	0
L4957	1608	1	0
L4960	1609	0	0
L4961	1610	0	0
L4965	1611	1	0
L4966	1612	1	0
L4967	1613	0	0
L4970	1614	0	0
L4972	1615	0	0
L4973	1616	0	0
L4975	1617	0	0
L4977	1618	1	0
L4978	1619	0	0
L4980	1620	0	0
L4983	1621	0	0
L4984	1622	0	0
L4985	1623	0	0
L4992	1624	0	0
L4993	1625	1	0
L4997	1626	0	0
L4998	1627	0	0
L5003	1628	0	0
L5006	1629	0	0
L5007	1630	1	0
L5008	1631	0	0
L5010	1632	1	0
L5016	1633	0	0
L5021	1634	0	0
L5022	1635	1	0
L5024	1636	0	0
L5033	1637	0	0
L5035	1638	0	0
L5037	1639	0	0
L5040	1640	1	0
L5047	1641	1	0
L5052	1642	0	0
L5057	1643	1	0
L5059	1644	0	0
L5065	1645	1	0
L5069	1646	0	0
L5072	1647	0	0
L5075	1648	0	0
L5079	1649	0	0
L5084	1650	0	0
L5086	1651	0	0
L5089	1652	0	0
L5090	1653	0	0
L5093	1654	0	0
L5094	1655	0	0
L5096	1656	0	0
L5097	1657	0	0
L5104	1658	0	0
L5112	1659	0	0
L5113	1660	0	0
L5115	1661	0	0
L5116	1662	1	0
L5118	1663	0	0
L5119	1664	1	0
L5124	1665	1	0
L5125	1666	0	0
L5126	1667	1	0
L5130	1668	0	0
L5132	1669	0	0
L5137	1670	0	0
L5138	1671	0	0
L5139	1672	0	0
L5143	1673	0	0
L5144	1674	1	0
L5151	1675	1	0
L5155	1676	0	0
L5157	1677	0	0
L5160	1678	0	0
L5166	1679	1	0
L5168	1680	0	0
L5169	1681	0	0
L5170	1682	0	0
L5172	1683	0	0
L5173	1684	1	0
L5174	1685	0	0
L5176	1686	1	0
L5177	1687	0	0
L5180	1688	0	0
L5184	1689	0	0
L5185	1690	0	0
L5188	1691	0	0
L5192	1692	1	0
L5194	1693	0	0
L5195	1694	0	0
L5199	1695	0	0
L5202	1696	0	0
L5203	1697	0	0
L5211	1698	0	0
L5217	1699	0	0
L5218	1700	0	0
L5219	1701	0	0
L5220	1702	0	0
L5222	1703	0	0
L5225	1704	0	0
L5226	1705	0	0
L5227	1706	0	0
L5228	1707	0	0
L5231	1708	0	0
L5232	1709	0	0
L5240	1710	0	0
L5244	1711	1	0
L5246	1712	0	0
L5247	1713	1	0
L5249	1714	0	0
L5253	1715	0	0
L5255	1716	0	0
L5257	1717	0	0
L5259	1718	0	0
L5263	1719	0	0
L5264	1720	0	0
L5266	1721	0	0
L5267	1722	0	0
L5275	1723	0	0
L5276	1724	0	0
L5280	1725	0	0
L5281	1726	1	0
L5282	1727	0	0
L5286	1728	0	0
L5287	1729	0	0
L5290	1730	0	0
L5296	1731	1	0
L5300	1732	1	0
L5302	1733	0	0
L5304	1734	1	0
L5305	1735	1	0
L5306	1736	0	0
L5307	1737	0	0
L5309	1738	1	0
L5310	1739	0	0
L5312	1740	0	0
L5320	1741	0	0
L5323	1742	0	0
L5325	1743	0	0
L5332	1744	0	0
L5334	1745	0	0
L5335	1746	0	0
L5340	1747	0	0
L5341	1748	0	0
L5344	1749	0	0
L5346	1750	0	0
L5347	1751	0	0
L5348	1752	0	0
L5349	1753	0	0
L5357	1754	0	0
L5358	1755	0	0
L5359	1756	0	0
L5360	1757	0	0
L5362	1758	0	0
L5363	1759	0	0
L5364	1760	0	0
L5367	1761	1	0
L5371	1762	1	0
L5373	1763	0	0
L5374	1764	0	0
L5382	1765	1	0
L5383	1766	0	0
L5385	1767	0	0
L5387	1768	0	0
L5395	1769	0	0
L5403	1770	1	0
L5404	1771	0	0
L5411	1772	0	0
L5415	1773	0	0
L5419	1774	0	0
L5427	1775	0	0
L5429	1776	0	0
L5434	1777	0	0
L5440	1778	0	0
L5441	1779	0	0
L5442	1780	0	0
L5447	1781	1	0
L5448	1782	0	0
L5453	1783	0	0
L5455	1784	0	0
L5461	1785	0	0
L5463	1786	0	0
L5465	1787	0	0
L5472	1788	0	0
L5473	1789	0	0
L5474	1790	1	0
L5475	1791	1	0
L5483	1792	0	0
L5484	1793	0	0
L5487	1794	1	0
L5489	1795	0	0
L5491	1796	1	0
L5492	1797	1	0
L5497	1798	0	0
L5498	1799	0	0
L5502	1800	0	0
L5503	1801	0	0
L5505	1802	1	0
L5507	1803	0	0
L5511	1804	1	0
L5512	1805	0	0
L5513	1806	0	0
L5515	1807	0	0
L5518	1808	0	0
L5520	1809	0	0
L5525	1810	1	0
L5528	1811	0	0
L5538	1812	1	0
L5541	1813	1	0
L5543	1814	0	0
L5545	1815	0	0
L5546	1816	0	0
L5549	1817	0	0
L5551	1818	0	0
L5558	1819	0	0
L5560	1820	0	0
L5562	1821	1	0
L5565	1822	0	0
L5567	1823	0	0
L5570	1824	0	0
L5571	1825	0	0
L5576	1826	0	0
L5577	1827	0	0
L5578	1828	1	0
L5580	1829	0	0
L5585	1830	0	0
L5586	1831	1	0
L5587	1832	0	0
L5589	1833	1	0
L5590	1834	0	0
L5597	1835	1	0
L5598	1836	0	0
L5600	1837	1	0
L5602	1838	0	0
L5604	1839	1	0
L5606	1840	0	0
L5611	1841	0	0
L5613	1842	0	0
L5614	1843	0	0
L5615	1844	1	0
L5618	1845	1	0
L5620	1846	0	0
L5624	1847	0	0
L5627	1848	0	0
L5632	1849	0	0
L5642	1850	0	0
L5644	1851	0	0
L5646	1852	0	0
L5650	1853	1	0
L5654	1854	1	0
L5657	1855	0	0
L5663	1856	0	0
L5664	1857	0	0
L5667	1858	0	0
L5680	1859	1	0
L5684	1860	0	0
L5685	1861	1	0
L5687	1862	0	0
L5693	1863	1	0
L5694	1864	0	0
L5695	1865	0	0
L5698	1866	1	0
L5700	1867	0	0
L5702	1868	1	0
L5704	1869	1	0
L5709	1870	1	0
L5711	1871	0	0
L5713	1872	1	0
L5716	1873	0	0
L5717	1874	0	0
L5718	1875	0	0
L5723	1876	0	0
L5725	1877	0	0
L5726	1878	0	0
L5728	1879	1	0
L5731	1880	0	0
L5735	1881	0	0
L5737	1882	1	0
L5741	1883	0	0
L5753	1884	0	0
L5755	1885	0	0
L5756	1886	1	0
L5764	1887	0	0
L5765	1888	0	0
L5780	1889	0	0
L5784	1890	0	0
L5786	1891	1	0
L5792	1892	1	0
L5809	1893	0	0
L5811	1894	1	0
L5817	1895	0	0
L5818	1896	0	0
L5819	1897	0	0
L5824	1898	0	0
L5825	1899	0	0
L5834	1900	1	0
L5836	1901	0	0
L5843	1902	0	0
L5847	1903	0	0
L5856	1904	0	0
L5857	1905	0	0
L5858	1906	0	0
L5864	1907	0	0
L5866	1908	0	0
L5867	1909	0	0
L5876	1910	1	0
L5878	1911	0	0
L5881	1912	1	0
L5884	1913	1	0
L5887	1914	0	0
L5888	1915	0	0
L5890	1916	0	0
L5892	1917	0	0
L5894	1918	0	0
L5895	1919	1	0
L5896	1920	0	0
L5899	1921	0	0
L5901	1922	0	0
L5904	1923	1	0
L5907	1924	0	0
L5913	1925	0	0
L5916	1926	0	0
L5936	1927	0	0
L5938	1928	0	0
L5939	1929	0	0
L5954	1930	1	0
L5960	1931	0	0
L5961	1932	0	0
L5962	1933	0	0
L5963	1934	0	0
L5965	1935	0	0
L5971	1936	0	0
L5972	1937	1	0
L5977	1938	0	0
L5978	1939	0	0
L5980	1940	0	0
L5985	1941	1	0
L5987	1942	0	0
L5990	1943	1	0
L5992	1944	0	0
L5996	1945	0	0
L5998	1946	0	0
L5999	1947	0	0
L6004	1948	0	0
L6009	1949	0	0
L6010	1950	0	0
L6012	1951	0	0
L6014	1952	1	0
L6016	1953	0	0
L6021	1954	0	0
L6027	1955	0	0
L6030	1956	0	0
L6033	1957	1	0
L6040	1958	0	0
L6045	1959	1	0
L6051	1960	1	0
L6053	1961	0	0
L6055	1962	0	0
L6057	1963	0	0
L6062	1964	0	0
L6063	1965	0	0
L6066	1966	0	0
L6067	1967	1	0
L6070	1968	1	0
L6079	1969	1	0
L6083	1970	0	0
L6086	1971	0	0
L6097	1972	0	0
L6098	1973	0	0
L6100	1974	0	0
L6101	1975	0	0
L6104	1976	0	0
L6105	1977	0	0
L6107	1978	1	0
L6111	1979	0	0
L6112	1980	0	0
L6114	1981	1	0
L6115	1982	0	0
L6118	1983	0	0
L6122	1984	0	0
L6128	1985	0	0
L6132	1986	1	0
L6133	1987	0	0
L6134	1988	0	0
L6135	1989	0	0
L6136	1990	0	0
L6138	1991	0	0
L6139	1992	0	0
L6140	1993	0	0
L6141	1994	0	0
L6143	1995	1	0
L6146	1996	1	0
L6148	1997	1	0
L6149	1998	0	0
L6151	1999	1	0
L6155	2000	1	0
L6157	2001	0	0
L6158	2002	0	0
L6159	2003	0	0
L6160	2004	0	0
L6166	2005	1	0
L6167	2006	0	0
L6177	2007	0	0
L6178	2008	1	0
L6180	2009	0	0
L6181	2010	0	0
L6182	2011	0	0
L6184	2012	1	0
L6187	2013	1	0
L6189	2014	0	0
L6195	2015	0	0
L6196	2016	0	0
L6199	2017	1	0
L6200	2018	0	0
L6201	2019	0	0
L6202	2020	0	0
L6204	2021	0	0
L6207	2022	0	0
L6212	2023	0	0
L6216	2024	0	0
L6218	2025	0	0
L6222	2026	1	0
L6228	2027	0	0
L6229	2028	0	0
L6233	2029	1	0
L6243	2030	0	0
L6246	2031	0	0
L6247	2032	0	0
L6250	2033	1	0
L6251	2034	1	0
L6263	2035	0	0
L6268	2036	0	0
L6273	2037	0	0
L6275	2038	0	0
L6277	2039	0	0
L6280	2040	0	0
L6283	2041	0	0
L6287	2042	0	0
L6291	2043	0	0
L6292	2044	0	0
L6296	2045	0	0
L6301	2046	0	0
L6308	2047	0	0
L6312	2048	0	0
L6317	2049	0	0
L6318	2050	0	0
L6324	2051	0	0
L6325	2052	0	0
L6328	2053	0	0
L6332	2054	0	0
L6333	2055	0	0
L6336	2056	0	0
L6343	2057	1	0
L6345	2058	1	0
L6347	2059	0	0
L6349	2060	0	0
L6350	2061	0	0
L6355	2062	0	0
L6356	2063	0	0
L6359	2064	0	0
L6360	2065	0	0
L6364	2066	0	0
L6365	2067	0	0
L6368	2068	0	0
L6371	2069	0	0
L6373	2070	0	0
L6374	2071	0	0
L6379	2072	0	0
L6381	2073	0	0
L6383	2074	0	0
L6385	2075	1	0
L6386	2076	0	0
L6387	2077	0	0
L6388	2078	1	0
L6392	2079	0	0
L6394	2080	0	0
L6396	2081	1	0
L6399	2082	1	0
L6402	2083	0	0
L6409	2084	0	0
L6410	2085	0	0
L6413	2086	0	0
L6414	2087	0	0
L6416	2088	0	0
L6420	2089	0	0
L6425	2090	1	0
L6427	2091	0	0
L6431	2092	1	0
L6432	2093	0	0
L6434	2094	0	0
L6437	2095	0	0
L6438	2096	0	0
L6440	2097	0	0
L6441	2098	0	0
L6442	2099	0	0
L6445	2100	0	0
L6447	2101	0	0
L6449	2102	0	0
L6452	2103	0	0
L6455	2104	1	0
L6456	2105	0	0
L6457	2106	0	0
L6461	2107	0	0
L6463	2108	0	0
L6468	2109	1	0
L6470	2110	1	0
L6471	2111	0	0
L6475	2112	1	0
L6476	2113	0	0
L6480	2114	0	0
L6482	2115	0	0
L6488	2116	0	0
L6489	2117	0	0
L6497	2118	1	0
L6498	2119	0	0
L6501	2120	0	0
L6504	2121	1	0
L6506	2122	0	0
L6507	2123	0	0
L6508	2124	0	0
L6512	2125	0	0
L6514	2126	0	0
L6524	2127	1	0
L6526	2128	0	0
L6529	2129	1	0
L6530	2130	0	0
L6531	2131	0	0
L6532	2132	0	0
L6533	2133	0	0
L6536	2134	1	0
L6537	2135	1	0
L6538	2136	0	0
L6546	2137	0	0
L6550	2138	1	0
L6551	2139	0	0
L6552	2140	0	0
L6558	2141	0	0
L6564	2142	0	0
L6565	2143	0	0
L6567	2144	0	0
L6572	2145	0	0
L6573	2146	0	0
L6575	2147	1	0
L6581	2148	1	0
L6588	2149	0	0
L6589	2150	0	0
L6592	2151	0	0
L6596	2152	0	0
L6600	2153	0	0
L6601	2154	0	0
L6602	2155	0	0
L6606	2156	1	0
L6607	2157	0	0
L6608	2158	0	0
L6609	2159	1	0
L6611	2160	0	0
L6617	2161	0	0
L6618	2162	0	0
L6620	2163	0	0
L6623	2164	0	0
L6624	2165	0	0
L6626	2166	0	0
L6628	2167	0	0
L6629	2168	0	0
L6634	2169	0	0
L6648	2170	0	0
L6651	2171	0	0
L6656	2172	0	0
L6661	2173	0	0
L6662	2174	0	0
L6663	2175	0	0
L6664	2176	0	0
L6665	2177	0	0
L6666	2178	0	0
L6667	2179	0	0
L6668	2180	0	0
L6671	2181	0	0
L6675	2182	0	0
L6684	2183	1	0
L6685	2184	1	0
L6690	2185	0	0
L6692	2186	1	0
L6693	2187	0	0
L6694	2188	1	0
L6700	2189	0	0
L6701	2190	0	0
L6702	2191	0	0
L6707	2192	0	0
L6708	2193	0	0
L6709	2194	0	0
L6710	2195	1	0
L6713	2196	1	0
L6716	2197	0	0
L6717	2198	1	0
L6719	2199	0	0
L6723	2200	0	0
L6726	2201	1	0
L6728	2202	0	0
L6732	2203	0	0
L6735	2204	0	0
L6736	2205	1	0
L6737	2206	1	0
L6739	2207	0	0
L6740	2208	0	0
L6744	2209	0	0
L6746	2210	0	0
L6747	2211	1	0
L6749	2212	0	0
L6752	2213	1	0
L6753	2214	0	0
L6755	2215	1	0
L6758	2216	0	0
L6760	2217	0	0
L6762	2218	0	0
L6764	2219	1	0
L6766	2220	0	0
L6769	2221	0	0
L6773	2222	0	0
L6774	2223	1	0
L6775	2224	1	0
L6781	2225	0	0
L6782	2226	0	0
L6783	2227	0	0
L6784	2228	0	0
L6786	2229	0	0
L6788	2230	0	0
L6789	2231	0	0
L6791	2232	0	0
L6793	2233	0	0
L6794	2234	0	0
L6795	2235	1	0
L6800	2236	0	0
L6804	2237	0	0
L6805	2238	0	0
L6807	2239	0	0
L6809	2240	1	0
L6810	2241	0	0
L6811	2242	0	0
L6812	2243	0	0
L6816	2244	1	0
L6830	2245	1	0
L6831	2246	1	0
L6832	2247	0	0
L6836	2248	1	0
L6838	2249	0	0
L6844	2250	0	0
L6846	2251	0	0
L6847	2252	0	0
L6853	2253	0	0
L6857	2254	0	0
L6859	2255	0	0
L6863	2256	0	0
L6864	2257	0	0
L6866	2258	0	0
L6867	2259	0	0
L6876	2260	0	0
L6879	2261	0	0
L6883	2262	0	0
L6890	2263	0	0
L6891	2264	0	0
L6893	2265	0	0
L6897	2266	0	0
L6898	2267	1	0
L6902	2268	0	0
L6903	2269	0	0
L6905	2270	0	0
L6910	2271	1	0
L6911	2272	0	0
L6914	2273	1	0
L6918	2274	0	0
L6919	2275	0	0
L6921	2276	0	0
L6922	2277	1	0
L6923	2278	0	0
L6925	2279	0	0
L6926	2280	0	0
L6931	2281	1	0
L6937	2282	0	0
L6950	2283	0	0
L6951	2284	1	0
L6955	2285	0	0
L6961	2286	0	0
L6962	2287	0	0
L6963	2288	0	0
L6968	2289	0	0
L6970	2290	0	0
L6977	2291	0	0
L6982	2292	0	0
L6984	2293	0	0
L6985	2294	0	0
L6987	2295	0	0
L6988	2296	1	0
L6989	2297	0	0
L6993	2298	0	0
L6996	2299	0	0
L7000	2300	0	0
L7003	2301	0	0
L7004	2302	0	0
L7007	2303	0	0
L7011	2304	1	0
L7013	2305	0	0
L7018	2306	0	0
L7026	2307	0	0
L7027	2308	1	0
L7031	2309	0	0
L7033	2310	0	0
L7034	2311	0	0
L7038	2312	0	0
L7039	2313	0	0
L7040	2314	0	0
L7046	2315	0	0
L7048	2316	0	0
L7049	2317	1	0
L7050	2318	0	0
L7051	2319	0	0
L7053	2320	0	0
L7059	2321	0	0
L7063	2322	0	0
L7064	2323	1	0
L7065	2324	0	0
L7066	2325	0	0
L7071	2326	0	0
L7074	2327	0	0
L7075	2328	1	0
L7076	2329	0	0
L7077	2330	0	0
L7078	2331	1	0
L7080	2332	0	0
L7083	2333	0	0
L7084	2334	0	0
L7085	2335	1	0
L7088	2336	1	0
L7094	2337	1	0
L7096	2338	0	0
L7097	2339	0	0
L7110	2340	0	0
L7114	2341	0	0
L7115	2342	0	0
L7120	2343	0	0
L7121	2344	0	0
L7129	2345	0	0
L7132	2346	0	0
L7136	2347	0	0
L7137	2348	1	0
L7138	2349	0	0
L7139	2350	0	0
L7140	2351	1	0
L7141	2352	0	0
L7143	2353	0	0
L7145	2354	0	0
L7146	2355	0	0
L7148	2356	0	0
L7150	2357	0	0
L7151	2358	1	0
L7158	2359	0	0
L7159	2360	1	0
L7162	2361	1	0
L7163	2362	0	0
L7165	2363	0	0
L7168	2364	0	0
L7173	2365	0	0
L7174	2366	0	0
L7178	2367	0	0
L7179	2368	1	0
L7180	2369	1	0
L7183	2370	0	0
L7191	2371	1	0
L7193	2372	0	0
L7195	2373	1	0
L7196	2374	0	0
L7197	2375	0	0
L7198	2376	0	0
L7201	2377	0	0
L7204	2378	0	0
L7207	2379	1	0
L7208	2380	0	0
L7209	2381	1	0
L7211	2382	1	0
L7213	2383	1	0
L7222	2384	0	0
L7226	2385	1	0
L7229	2386	0	0
L7231	2387	0	0
L7234	2388	0	0
L7247	2389	0	0
L7253	2390	0	0
L7256	2391	0	0
L7257	2392	0	0
L7258	2393	1	0
L7264	2394	0	0
L7268	2395	0	0
L7270	2396	1	0
L7276	2397	0	0
L7280	2398	0	0
L7281	2399	1	0
L7299	2400	1	0
L7300	2401	0	0
L7302	2402	0	0
L7304	2403	0	0
L7305	2404	1	0
L7309	2405	0	0
L7313	2406	0	0
L7314	2407	1	0
L7315	2408	0	0
L7317	2409	0	0
L7320	2410	0	0
L7323	2411	0	0
L7327	2412	1	0
L7330	2413	0	0
L7332	2414	0	0
L7341	2415	0	0
L7342	2416	0	0
L7344	2417	0	0
L7345	2418	0	0
L7347	2419	0	0
L7349	2420	0	0
L7352	2421	0	0
L7353	2422	0	0
L7358	2423	0	0
L7360	2424	0	0
L7363	2425	1	0
L7367	2426	0	0
L7372	2427	0	0
L7373	2428	0	0
L7375	2429	0	0
L7384	2430	0	0
L7387	2431	1	0
L7396	2432	1	0
L7399	2433	0	0
L7408	2434	0	0
L7412	2435	0	0
L7413	2436	0	0
L7414	2437	0	0
L7415	2438	0	0
L7422	2439	1	0
L7423	2440	0	0
L7426	2441	0	0
L7430	2442	0	0
L7431	2443	1	0
L7432	2444	0	0
L7436	2445	1	0
L7440	2446	0	0
L7442	2447	1	0
L7444	2448	0	0
L7445	2449	0	0
L7446	2450	0	0
L7447	2451	1	0
L7449	2452	0	0
L7450	2453	0	0
L7453	2454	0	0
L7454	2455	0	0
L7455	2456	1	0
L7457	2457	1	0
L7458	2458	0	0
L7463	2459	0	0
L7464	2460	0	0
L7465	2461	0	0
L7469	2462	0	0
L7474	2463	0	0
L7475	2464	0	0
L7478	2465	1	0
L7480	2466	0	0
L7483	2467	0	0
L7485	2468	0	0
L7487	2469	0	0
L7491	2470	0	0
L7495	2471	0	0
L7496	2472	1	0
L7497	2473	1	0
L7498	2474	0	0
L7500	2475	1	0
L7502	2476	0	0
L7507	2477	0	0
L7508	2478	0	0
L7510	2479	0	0
L7513	2480	1	0
L7515	2481	0	0
L7516	2482	0	0
L7522	2483	0	0
L7525	2484	1	0
L7529	2485	0	0
L7533	2486	1	0
L7537	2487	0	0
L7550	2488	0	0
L7551	2489	1	0
L7557	2490	0	0
L7561	2491	0	0
L7565	2492	1	0
L7566	2493	0	0
L7573	2494	0	1
L7574	2495	0	0
L7579	2496	0	0
L7580	2497	1	0
L7583	2498	1	0
L7584	2499	0	0
L7589	2500	0	0
L7590	2501	0	0
L7597	2502	0	0
L7603	2503	1	0
L7610	2504	1	0
L7614	2505	1	0
L7616	2506	0	0
L7618	2507	0	0
L7620	2508	0	0
L7625	2509	1	0
L7628	2510	1	0
L7630	2511	0	0
L7640	2512	1	0
L7646	2513	1	0
L7648	2514	1	0
L7654	2515	0	0
L7659	2516	0	0
L7661	2517	0	0
L7663	2518	1	0
L7664	2519	0	0
L7665	2520	1	0
L7670	2521	0	0
L7671	2522	0	0
L7674	2523	0	0
L7675	2524	0	0
L7677	2525	1	0
L7679	2526	0	0
L7681	2527	0	0
L7685	2528	0	0
L7687	2529	0	0
L7688	2530	1	0
L7689	2531	0	0
L7692	2532	0	0
L7694	2533	0	0
L7697	2534	0	0
L7699	2535	0	0
L7703	2536	0	0
L7704	2537	0	0
L7712	2538	0	0
L7714	2539	0	0
L7719	2540	1	0
L7720	2541	0	0
L7721	2542	1	0
L7724	2543	0	0
L7728	2544	1	0
L7739	2545	1	0
L7742	2546	0	0
L7743	2547	0	0
L7746	2548	0	0
L7748	2549	0	0
L7752	2550	0	0
L7753	2551	1	0
L7756	2552	0	0
L7757	2553	0	0
L7763	2554	0	0
L7765	2555	0	0
L7767	2556	0	0
L7768	2557	0	0
L7774	2558	0	0
L7776	2559	1	0
L7778	2560	1	0
L7780	2561	0	0
L7781	2562	0	0
L7788	2563	1	0
L7789	2564	1	0
L7790	2565	0	0
L7791	2566	0	0
L7792	2567	1	0
L7795	2568	0	0
L7796	2569	0	0
L7797	2570	0	0
L7798	2571	0	0
L7806	2572	1	0
L7808	2573	0	0
L7811	2574	0	0
L7812	2575	0	0
L7818	2576	0	0
L7822	2577	0	0
L7823	2578	1	0
L7830	2579	0	0
L7832	2580	0	0
L7833	2581	0	0
L7834	2582	0	0
L7836	2583	1	0
L7839	2584	1	0
L7847	2585	1	0
L7849	2586	0	0
L7852	2587	1	0
L7853	2588	0	0
L7858	2589	0	0
L7859	2590	1	0
L7860	2591	0	0
L7863	2592	0	0
L7866	2593	1	0
L7872	2594	0	0
L7874	2595	0	0
L7876	2596	0	0
L7878	2597	0	0
L7882	2598	0	0
L7883	2599	1	0
L7884	2600	1	0
L7888	2601	0	0
L7892	2602	0	0
L7894	2603	0	0
L7895	2604	0	0
L7900	2605	1	0
L7903	2606	0	0
L7909	2607	1	0
L7917	2608	0	1
L7920	2609	1	0
L7924	2610	0	0
L7925	2611	1	0
L7929	2612	0	0
L7931	2613	1	0
L7933	2614	0	0
L7934	2615	0	0
L7935	2616	0	0
L7941	2617	0	0
L7942	2618	0	0
L7945	2619	0	0
L7947	2620	0	0
L7948	2621	1	0
L7951	2622	0	0
L7952	2623	0	0
L7956	2624	0	0
L7962	2625	1	0
L7964	2626	1	0
L7966	2627	0	0
L7969	2628	1	0
L7973	2629	0	0
L7978	2630	1	0
L7980	2631	0	0
L7988	2632	0	0
L7992	2633	0	0
L7994	2634	0	0
L7998	2635	0	0
L7999	2636	0	0
L8000	2637	0	0
L8002	2638	1	0
L8007	2639	1	0
L8009	2640	0	0
L8017	2641	0	0
L8021	2642	0	0
L8022	2643	1	0
L8024	2644	1	0
L8026	2645	0	0
L8029	2646	1	0
L8030	2647	0	0
L8033	2648	0	0
L8035	2649	0	0
L8037	2650	0	0
